x,y,z,vll_gwc,vll_gsc,fll_gsc,nn_gsc,nn_gwc,m
29443,39228,46862,1,1,1,1,1,22
28507,39914,46832,1,1,1,1,1,19
28824,39900,47211,1,1,1,1,1,27
28937,40134,47023,1,1,1,1,1,47
29256,39759,47890,1,1,1,1,1,81
29352,40880,47803,1,1,1,1,1,72
29281,40136,48115,1,1,1,1,1,61
29338,39698,48152,1,1,1,1,1,63
29009,39365,47833,1,1,1,1,1,48
29299,40132,47353,1,1,1,1,1,48
29067,39487,48167,1,1,1,1,1,47
29271,40866,47830,1,1,1,1,1,58
28960,39960,48172,1,1,1,1,1,47
29143,39846,48104,1,1,1,1,1,51
29398,39571,47860,1,1,1,1,1,44
29634,40704,47621,1,1,1,1,1,35
29301,39208,48004,1,1,1,1,1,32
29687,41198,47448,1,1,1,1,1,28
29594,40962,47945,1,1,1,1,1,30
29475,39079,47538,1,1,1,1,1,28
28889,40088,47496,1,1,1,1,1,25
29392,40112,47674,1,1,1,1,1,26
29244,39924,48258,1,1,1,1,1,37
29183,39467,48318,1,1,1,1,1,23
29405,39991,48123,1,1,1,1,1,39
29334,39967,47440,1,1,1,1,1,30
29275,40602,47638,1,1,1,1,1,31
29553,39822,47756,1,1,1,1,1,25
29278,40349,47711,1,1,1,1,1,30
29052,39814,48163,1,1,1,1,1,35
29008,39273,47558,1,1,1,1,1,23
29628,40489,47837,1,1,1,1,1,26
29293,39209,47925,1,1,1,1,1,29
29948,41183,47394,1,1,1,1,1,22
29021,39624,47452,1,1,1,1,1,27
29141,39695,48176,1,1,1,1,1,29
29267,39673,47930,1,1,1,1,1,44
29086,40321,48416,1,1,1,1,1,18
29059,39920,48213,1,1,1,1,1,34
28994,39918,48154,1,1,1,1,1,29
29243,40270,48000,1,1,1,1,1,23
29457,41060,47579,1,1,1,1,1,20
29178,39565,48020,1,1,1,1,1,24
29649,40901,47615,1,1,1,1,1,14
29421,39874,47452,1,1,1,1,1,24
29060,40001,48188,1,1,1,1,1,25
29141,39778,47823,1,1,1,1,1,38
29198,40327,48147,1,1,1,1,1,30
29096,39907,48122,1,1,1,1,1,23
29154,40644,47730,1,1,1,1,1,10
29208,39360,47632,1,1,1,1,1,31
29348,39962,48220,1,1,1,1,1,19
29262,39832,48793,1,1,1,1,1,20
29424,39738,47966,1,1,1,1,1,32
29583,40236,47745,1,1,1,1,1,27
29041,40280,48332,1,1,1,1,1,20
29396,39316,47686,1,1,1,1,1,31
29538,39568,48007,1,1,1,1,1,18
28240,39134,47170,1,1,1,1,1,6
29678,38812,47721,1,1,1,1,1,13
29629,38717,47640,1,1,1,1,1,14
30577,37725,47614,1,1,1,1,1,3
29975,38507,48358,1,1,1,1,1,28
30236,39330,48295,1,1,1,1,1,32
29863,39473,48145,1,1,1,1,1,23
30316,39212,48305,1,1,1,1,1,24
29902,39203,47565,1,1,1,1,1,22
30481,39175,46941,1,1,1,1,1,22
30550,39267,47766,1,1,1,1,1,7
29965,40299,47312,1,1,1,1,1,9
30180,40278,48402,1,1,1,1,1,16
29827,39932,48895,1,1,1,1,1,15
29921,40058,48665,1,1,1,1,1,20
30193,40163,49314,1,1,1,1,1,46
29837,40577,49447,1,1,1,1,1,28
30056,40113,49164,1,1,1,1,1,27
29973,40407,49658,1,1,1,1,1,18
30735,40177,49759,1,1,1,1,1,20
30775,39848,48972,1,1,1,1,1,16
30977,39677,49946,1,1,1,1,1,30
30517,39547,49749,1,1,1,1,1,29
30963,39336,49227,1,1,1,1,1,16
30375,39682,49651,1,1,1,1,1,25
30256,39658,49698,1,1,1,1,1,12
29894,39531,48445,1,1,1,1,1,29
29722,39451,48517,1,1,1,1,1,16
30467,39315,48944,1,1,1,1,1,12
30496,38412,49948,1,1,1,1,1,6
30387,38456,49292,1,1,1,1,1,15
29675,39351,49308,1,1,1,1,1,15
29637,39416,49460,1,1,1,1,1,16
29495,39697,48924,1,1,1,1,1,14
28270,40211,48632,1,1,1,1,1,25
29121,40468,48607,1,1,1,1,1,15
28716,41858,48684,1,1,1,1,1,26
28249,42838,49284,1,1,1,1,1,22
30078,42340,49241,1,1,1,1,1,42
30204,42674,49639,1,1,1,1,1,31
30223,42988,49734,1,1,1,1,1,5
30927,42759,49638,1,1,1,1,1,29
30539,42245,49870,1,1,1,1,1,3
30579,42192,48981,1,1,1,1,1,5
29881,43143,48858,1,1,1,1,1,24
29731,42415,48800,1,1,1,1,1,40
30234,42505,48474,1,1,1,1,1,26
30254,41927,49213,1,1,1,1,1,8
30738,41707,49792,1,1,1,1,1,18
30953,41977,49105,1,1,1,1,1,24
30870,41845,49216,1,1,1,1,1,15
30746,40842,49678,1,1,1,1,1,22
30917,40705,49430,1,1,1,1,1,18
30900,40793,49253,1,1,1,1,1,47
29999,40872,49247,1,1,1,1,1,33
30267,40826,49226,1,1,1,1,1,16
30335,41343,48272,1,1,1,1,1,39
29720,41412,47705,1,1,1,1,1,13
30419,42314,48282,1,1,1,1,1,31
29542,42481,47858,1,1,1,1,1,16
28152,42511,47165,1,1,1,1,1,11
28335,42301,47125,1,1,1,1,1,3
29661,41596,47594,1,1,1,1,1,17
29323,41483,47531,1,1,1,1,1,6
29170,41572,46946,1,1,1,1,1,7
29380,41561,47744,1,1,1,1,1,32
28743,41471,47963,1,1,1,1,1,20
28898,40643,48022,1,1,1,1,1,15
28665,41323,47913,1,1,1,1,1,13
29613,40912,47202,1,1,1,1,1,31
29566,41268,46986,1,1,1,1,1,21
29189,41283,47185,1,1,1,1,1,17
28974,40747,47387,1,1,1,1,1,27
28450,40632,47062,1,1,1,1,1,30
28816,40938,47584,1,1,1,1,1,22
28881,41284,47200,1,1,1,1,1,11
29019,41021,46599,1,1,1,1,1,27
28347,41928,45233,1,1,1,1,1,14
28148,41817,45255,1,1,1,1,1,9
30932,41827,44665,1,1,1,1,1,9
29859,41896,45106,1,1,1,1,1,47
29440,43301,44995,1,1,1,1,1,16
28460,43147,44306,1,1,1,1,1,12
27621,40771,44755,1,1,1,1,1,51
26367,41532,44289,1,1,1,1,1,35
25031,43419,43816,1,1,1,1,1,5
27643,43375,47336,1,1,1,1,1,37
28124,43307,47842,1,1,1,1,1,13
25090,40725,48977,1,1,1,1,1,19
27418,41076,49229,1,1,1,1,1,4
27405,40833,49983,1,1,1,1,1,11
26667,43903,49941,1,1,1,1,1,20
26706,43796,49923,1,1,1,1,1,14
26791,43759,47001,1,1,1,1,1,47
26098,46195,47931,1,1,1,1,1,10
28052,45394,48347,1,1,1,1,1,11
27456,46839,47186,1,1,1,1,1,24
28057,46099,49458,1,1,1,1,1,11
25217,46731,48492,1,1,1,1,1,25
25536,46862,48964,1,1,1,1,1,0
26126,47777,49014,1,1,1,1,1,18
25527,47907,49039,1,1,1,1,1,6
25463,48001,48802,1,1,1,1,1,4
25076,49725,49605,1,1,1,1,1,20
25299,49245,48377,1,1,1,1,1,19
26017,49681,46892,1,1,1,1,1,47
26840,49156,47057,1,1,1,1,1,9
27452,48639,47219,1,1,1,1,1,18
27187,46962,49661,1,1,1,1,1,22
28110,47266,48930,1,1,1,1,1,17
27919,47527,49314,1,1,1,1,1,27
28297,47056,48860,1,1,1,1,1,41
28254,47010,49024,1,1,1,1,1,25
28407,48168,49148,1,1,1,1,1,15
29915,47640,46965,1,1,1,1,1,35
30451,47209,47050,1,1,1,1,1,22
28493,49353,47467,1,1,1,1,1,3
29285,47911,47652,1,1,1,1,1,14
28901,47531,48010,1,1,1,1,1,14
29159,46147,48423,1,1,1,1,1,21
28654,46552,49021,1,1,1,1,1,30
28343,46406,49745,1,1,1,1,1,32
28146,46149,49444,1,1,1,1,1,14
28441,45533,48552,1,1,1,1,1,47
29126,45569,49558,1,1,1,1,1,23
29064,45645,49611,1,1,1,1,1,19
29049,45812,49456,1,1,1,1,1,47
30980,45328,48743,1,1,1,1,1,31
30267,46049,47889,1,1,1,1,1,17
29812,46158,47984,1,1,1,1,1,18
30440,46279,48119,1,1,1,1,1,4
31219,46456,47743,1,1,1,1,1,30
31173,45903,47014,1,1,1,1,1,27
30945,45838,47200,1,1,1,1,1,9
31165,46742,46955,1,1,1,1,1,77
31135,46860,46656,1,1,1,1,1,55
31301,46765,46434,1,1,1,1,1,35
30611,46991,47256,1,1,1,1,1,39
31439,46856,47335,1,1,1,1,1,37
30966,46529,46991,1,1,1,1,1,32
31123,46790,46924,1,1,1,1,1,50
31163,46708,47068,1,1,1,1,1,49
30949,46749,46276,1,1,1,1,1,30
31573,46982,46724,1,1,1,1,1,24
31054,46154,46887,1,1,1,1,1,28
31501,46877,46555,1,1,1,1,1,23
31088,46343,46738,1,1,1,1,1,19
30801,46686,47441,1,1,1,1,1,28
30853,47063,46570,1,1,1,1,1,21
31173,47029,46829,1,1,1,1,1,16
31142,46664,46826,1,1,1,1,1,30
30633,46734,46905,1,1,1,1,1,18
30872,46915,47525,1,1,1,1,1,21
31395,46767,46901,1,1,1,1,1,33
30843,47094,46926,1,1,1,1,1,13
31153,46297,47253,1,1,1,1,1,17
30973,46911,46984,1,1,1,1,1,38
30627,45245,48289,1,1,1,1,1,21
30352,45185,49000,1,1,1,1,1,17
31111,44719,49938,1,1,1,1,1,24
30585,44720,49874,1,1,1,1,1,27
30815,44411,48852,1,1,1,1,1,11
30797,44055,48487,1,1,1,1,1,16
30078,44133,49294,1,1,1,1,1,15
29818,43973,48851,1,1,1,1,1,19
30199,43835,48958,1,1,1,1,1,1
29035,44256,48798,1,1,1,1,1,5
28910,45173,48591,1,1,1,1,1,14
28184,44174,48536,1,1,1,1,1,11
28886,44018,44221,1,1,1,1,1,15
30583,45165,45576,1,1,1,1,1,15
30675,46491,46479,1,1,1,1,1,16
31243,45408,46410,1,1,1,1,1,18
31074,45605,46176,1,1,1,1,1,1
31027,45619,44512,1,1,1,1,1,8
31063,45413,43821,1,1,1,1,1,0
30536,45602,44995,1,1,1,1,1,20
30567,46145,44418,1,1,1,1,1,42
30571,46225,44575,1,1,1,1,1,29
31204,46753,44400,1,1,1,1,1,17
30502,46108,43808,1,1,1,1,1,4
30646,46253,44604,1,1,1,1,1,15
29537,47999,45733,1,1,1,1,1,8
29547,47927,46699,1,1,1,1,1,11
28325,48727,45493,1,1,1,1,1,23
29612,48557,46036,1,1,1,1,1,16
29078,49202,45495,1,1,1,1,1,2
29665,49481,46245,1,1,1,1,1,24
29136,48822,46866,1,1,1,1,1,10
30090,48933,45608,1,1,1,1,1,28
30436,48873,45583,1,1,1,1,1,13
30151,48312,45672,1,1,1,1,1,24
29716,48013,45634,1,1,1,1,1,8
30508,48125,46267,1,1,1,1,1,17
29810,47477,46259,1,1,1,1,1,21
29803,47629,46366,1,1,1,1,1,12
30307,47684,45773,1,1,1,1,1,75
30247,47583,44691,1,1,1,1,1,73
29927,47350,46088,1,1,1,1,1,38
30301,47870,44680,1,1,1,1,1,40
30861,47406,45923,1,1,1,1,1,41
30148,47685,46008,1,1,1,1,1,45
30697,47740,46146,1,1,1,1,1,40
30571,47350,45829,1,1,1,1,1,37
30183,48062,46093,1,1,1,1,1,30
30184,47015,45938,1,1,1,1,1,26
30158,47191,44876,1,1,1,1,1,26
30404,47801,44316,1,1,1,1,1,32
30158,48040,45601,1,1,1,1,1,27
30481,47200,45317,1,1,1,1,1,24
30623,47744,45536,1,1,1,1,1,25
30489,48062,45829,1,1,1,1,1,30
31128,47449,45894,1,1,1,1,1,29
30257,47710,45762,1,1,1,1,1,50
29940,47542,45416,1,1,1,1,1,20
30490,47311,45704,1,1,1,1,1,16
30648,47897,45260,1,1,1,1,1,21
30032,47783,45802,1,1,1,1,1,17
30670,47318,46035,1,1,1,1,1,26
30452,47553,45655,1,1,1,1,1,21
30682,47262,46124,1,1,1,1,1,25
30126,47305,45629,1,1,1,1,1,21
30339,47931,45343,1,1,1,1,1,22
30365,47565,45915,1,1,1,1,1,38
30209,48057,45558,1,1,1,1,1,21
30238,47755,44897,1,1,1,1,1,27
30007,47317,44616,1,1,1,1,1,19
30329,47616,44691,1,1,1,1,1,42
30161,48078,46162,1,1,1,1,1,13
30832,47298,44397,1,1,1,1,1,18
30920,47045,44608,1,1,1,1,1,2
29968,48376,44472,1,1,1,1,1,9
30429,47669,43758,1,1,1,1,1,16
29903,49125,44967,1,1,1,1,1,7
29504,48987,44444,1,1,1,1,1,21
28999,49428,44420,1,1,1,1,1,11
29127,49654,45082,1,1,1,1,1,37
29051,49934,44684,1,1,1,1,1,34
29359,48770,44576,1,1,1,1,1,31
29468,49181,44755,1,1,1,1,1,30
28733,47534,44475,1,1,1,1,1,8
26892,47827,43773,1,1,1,1,1,19
27689,47660,44001,1,1,1,1,1,28
27607,49369,45350,1,1,1,1,1,47
26346,49890,46597,1,1,1,1,1,47
25196,49565,45647,1,1,1,1,1,1
25038,49504,45601,1,1,1,1,1,4
25893,47269,44313,1,1,1,1,1,16
26657,44173,45200,1,1,1,1,1,1
25137,47234,43518,1,1,1,1,1,4
26100,47890,43404,1,1,1,1,1,26
25317,48148,43036,1,1,1,1,1,13
25640,47976,43212,1,1,1,1,1,47
27483,47884,40950,1,1,1,1,1,23
26510,48142,39096,1,1,1,1,1,16
25296,49942,37719,1,1,1,1,1,11
26334,47814,38266,1,1,1,1,1,18
25985,47893,38080,1,1,1,1,1,11
26065,47642,38071,1,1,1,1,1,13
26565,47516,37777,1,1,1,1,1,7
27508,48524,39700,1,1,1,1,1,20
27610,49132,39695,1,1,1,1,1,47
26889,48608,39138,1,1,1,1,1,14
28034,48658,40222,1,1,1,1,1,47
27851,47738,39577,1,1,1,1,1,18
26536,45414,39330,1,1,1,1,1,11
25842,45467,37533,1,1,1,1,1,23
25557,45633,39052,1,1,1,1,1,18
26116,44126,37899,1,1,1,1,1,22
29300,44729,39726,1,1,1,1,1,6
30342,44011,38317,1,1,1,1,1,4
30245,44027,37862,1,1,1,1,1,0
29878,46030,38667,1,1,1,1,1,5
30506,46441,39846,1,1,1,1,1,10
30098,46377,40483,1,1,1,1,1,9
28511,47601,39673,1,1,1,1,1,5
29666,47461,39612,1,1,1,1,1,10
29358,47453,39895,1,1,1,1,1,49
29395,47288,40428,1,1,1,1,1,28
29453,47217,40235,1,1,1,1,1,19
29522,47367,40512,1,1,1,1,1,23
29320,47589,40374,1,1,1,1,1,18
29275,47424,40272,1,1,1,1,1,14
28197,47718,40284,1,1,1,1,1,14
28237,49109,40043,1,1,1,1,1,19
29310,49304,39147,1,1,1,1,1,12
28133,49875,38745,1,1,1,1,1,1
30603,47686,38086,1,1,1,1,1,21
30952,48341,38581,1,1,1,1,1,37
30519,47918,38626,1,1,1,1,1,21
31181,48194,38598,1,1,1,1,1,12
31087,48542,37897,1,1,1,1,1,17
30845,48602,38083,1,1,1,1,1,10
31132,48415,40242,1,1,1,1,1,16
30707,48434,39163,1,1,1,1,1,6
31128,48289,39788,1,1,1,1,1,5
30477,47695,39483,1,1,1,1,1,41
30123,47398,39936,1,1,1,1,1,21
29800,47315,41752,1,1,1,1,1,25
30373,47485,41765,1,1,1,1,1,14
30211,47492,41446,1,1,1,1,1,8
29709,47036,41535,1,1,1,1,1,16
31250,48095,41658,1,1,1,1,1,2
30396,47700,41318,1,1,1,1,1,15
31015,47985,41185,1,1,1,1,1,47
31093,48284,40758,1,1,1,1,1,16
30894,48012,41257,1,1,1,1,1,22
30886,47912,41313,1,1,1,1,1,14
29762,49096,42105,1,1,1,1,1,47
29489,47361,41191,1,1,1,1,1,40
29376,47035,40817,1,1,1,1,1,21
29529,47167,41195,1,1,1,1,1,17
29346,47619,41904,1,1,1,1,1,11
29441,47371,42731,1,1,1,1,1,19
29622,49452,43621,1,1,1,1,1,5
29832,48804,43614,1,1,1,1,1,0
29699,49379,42998,1,1,1,1,1,21
29809,48750,42263,1,1,1,1,1,21
29726,47764,42749,1,1,1,1,1,21
30454,47855,42328,1,1,1,1,1,13
30212,47751,42568,1,1,1,1,1,10
30066,47477,43305,1,1,1,1,1,22
30288,46949,43089,1,1,1,1,1,22
30629,46964,43728,1,1,1,1,1,60
30680,47061,44025,1,1,1,1,1,26
30050,45923,42569,1,1,1,1,1,11
30141,46630,42666,1,1,1,1,1,33
30102,46456,42435,1,1,1,1,1,29
29948,46514,42511,1,1,1,1,1,17
29905,46828,41886,1,1,1,1,1,31
30035,46486,41978,1,1,1,1,1,16
29934,46732,42155,1,1,1,1,1,10
29441,45900,42098,1,1,1,1,1,3
29368,45851,42484,1,1,1,1,1,18
29108,44571,43503,1,1,1,1,1,29
29453,44890,43182,1,1,1,1,1,23
29363,44820,43416,1,1,1,1,1,23
29541,45051,43290,1,1,1,1,1,19
29241,43927,43698,1,1,1,1,1,30
29108,44136,43155,1,1,1,1,1,19
29460,45062,42955,1,1,1,1,1,10
28527,43789,42081,1,1,1,1,1,5
30527,45170,41720,1,1,1,1,1,9
30762,45223,41493,1,1,1,1,1,8
29945,45187,42486,1,1,1,1,1,28
30276,43675,42747,1,1,1,1,1,16
31166,41655,40809,1,1,1,1,1,4
28367,42744,43060,1,1,1,1,1,16
27714,42374,42211,1,1,1,1,1,16
28041,42277,42518,1,1,1,1,1,5
26325,40839,43323,1,1,1,1,1,17
25936,41820,42401,1,1,1,1,1,10
27117,41249,42429,1,1,1,1,1,19
27905,41591,43437,1,1,1,1,1,25
27782,41878,42629,1,1,1,1,1,9
27946,42047,42664,1,1,1,1,1,12
26090,41012,41789,1,1,1,1,1,47
25380,43127,41760,1,1,1,1,1,22
25017,43704,41964,1,1,1,1,1,19
28001,43061,41411,1,1,1,1,1,16
28070,42406,41535,1,1,1,1,1,11
27791,42477,41385,1,1,1,1,1,14
28041,42489,41334,1,1,1,1,1,11
27710,43456,40319,1,1,1,1,1,3
27749,42495,39891,1,1,1,1,1,25
25703,43170,38600,1,1,1,1,1,20
26973,42588,37729,1,1,1,1,1,20
27162,42727,37645,1,1,1,1,1,13
27349,42885,37570,1,1,1,1,1,7
27520,43074,37876,1,1,1,1,1,11
27595,43292,37681,1,1,1,1,1,5
28089,42901,38921,1,1,1,1,1,14
25842,41498,37900,1,1,1,1,1,47
25484,41146,38120,1,1,1,1,1,18
26259,40792,40071,1,1,1,1,1,19
28381,42971,40327,1,1,1,1,1,10
28230,43350,39190,1,1,1,1,1,58
28425,43425,39432,1,1,1,1,1,20
27966,43407,39184,1,1,1,1,1,18
28565,40662,38171,1,1,1,1,1,11
28740,41075,37956,1,1,1,1,1,10
30959,39562,40441,1,1,1,1,1,5
29770,39032,38689,1,1,1,1,1,36
29956,39409,38061,1,1,1,1,1,46
30132,39677,37937,1,1,1,1,1,14
30147,40522,38133,1,1,1,1,1,18
31034,39984,38150,1,1,1,1,1,19
30607,40278,38125,1,1,1,1,1,13
28776,38531,37876,1,1,1,1,1,27
28570,38841,38021,1,1,1,1,1,16
28562,38519,37786,1,1,1,1,1,6
28265,37731,38509,1,1,1,1,1,23
28706,37603,38908,1,1,1,1,1,16
28378,38484,38858,1,1,1,1,1,15
28410,38312,39121,1,1,1,1,1,7
28170,37788,39460,1,1,1,1,1,16
28654,38046,39775,1,1,1,1,1,25
28391,37718,39478,1,1,1,1,1,10
29259,37640,39769,1,1,1,1,1,42
29209,37949,39920,1,1,1,1,1,25
29361,37875,40267,1,1,1,1,1,21
29478,37606,40303,1,1,1,1,1,22
28403,37686,40362,1,1,1,1,1,12
25083,39271,39499,1,1,1,1,1,15
25837,40627,39021,1,1,1,1,1,15
25906,40524,39040,1,1,1,1,1,9
25553,40286,38804,1,1,1,1,1,19
25156,39191,38853,1,1,1,1,1,27
27514,37807,37529,1,1,1,1,1,15
27626,38856,38192,1,1,1,1,1,28
25253,38679,40270,1,1,1,1,1,24
27837,37876,39116,1,1,1,1,1,18
25183,37557,41167,1,1,1,1,1,28
25201,38452,41864,1,1,1,1,1,21
26291,40559,40737,1,1,1,1,1,12
25028,39209,41669,1,1,1,1,1,15
26815,39458,43678,1,1,1,1,1,27
26640,39741,43621,1,1,1,1,1,7
25686,39635,42800,1,1,1,1,1,3
26391,39993,43373,1,1,1,1,1,5
26331,39658,43706,1,1,1,1,1,9
25181,37920,43727,1,1,1,1,1,39
25447,37671,43521,1,1,1,1,1,21
25258,37705,43611,1,1,1,1,1,19
26171,37548,43721,1,1,1,1,1,25
26385,38218,43354,1,1,1,1,1,20
25940,37611,43378,1,1,1,1,1,15
27236,38675,43703,1,1,1,1,1,41
26792,37589,42310,1,1,1,1,1,23
27963,37631,42949,1,1,1,1,1,17
28274,37502,42626,1,1,1,1,1,15
29577,37692,40738,1,1,1,1,1,22
29356,37634,41341,1,1,1,1,1,23
29237,37869,41496,1,1,1,1,1,37
31174,39960,41205,1,1,1,1,1,17
30502,37528,41218,1,1,1,1,1,55
31402,40107,42004,1,1,1,1,1,23
31743,39810,42871,1,1,1,1,1,18
31577,39852,42221,1,1,1,1,1,13
32229,39866,42967,1,1,1,1,1,17
34104,39795,43366,1,1,1,1,1,24
34015,40074,43074,1,1,1,1,1,25
34343,40211,43012,1,1,1,1,1,19
33361,40306,43524,1,1,1,1,1,3
33758,39958,42814,1,1,1,1,1,25
32824,38595,42823,1,1,1,1,1,7
33266,38163,43494,1,1,1,1,1,21
32801,37575,43364,1,1,1,1,1,20
32914,37760,43406,1,1,1,1,1,10
37166,38356,40912,1,1,1,1,1,47
37420,40118,40379,1,1,1,1,1,14
31930,39971,40366,1,1,1,1,1,12
32017,39986,40269,1,1,1,1,1,12
31512,39900,40200,1,1,1,1,1,10
31929,42815,39912,1,1,1,1,1,1
32035,42867,38656,1,1,1,1,1,14
34195,41890,38101,1,1,1,1,1,14
34321,42164,39005,1,1,1,1,1,13
33461,42752,38357,1,1,1,1,1,12
34043,42253,38115,1,1,1,1,1,40
34135,42383,37973,1,1,1,1,1,14
34339,42797,39065,1,1,1,1,1,9
33713,41897,39295,1,1,1,1,1,9
34768,41956,39371,1,1,1,1,1,29
34702,41631,39651,1,1,1,1,1,28
34805,42007,39386,1,1,1,1,1,23
34481,41769,39358,1,1,1,1,1,17
35647,41960,40316,1,1,1,1,1,27
35492,41949,40239,1,1,1,1,1,27
35381,42154,40009,1,1,1,1,1,20
35443,42128,39891,1,1,1,1,1,8
35166,41812,40040,1,1,1,1,1,13
35474,41446,40375,1,1,1,1,1,4
34865,42344,38984,1,1,1,1,1,9
34609,43701,38245,1,1,1,1,1,32
36520,42704,38171,1,1,1,1,1,19
36048,42738,39219,1,1,1,1,1,13
35276,42678,40021,1,1,1,1,1,1
35002,42348,40501,1,1,1,1,1,17
35069,42345,40406,1,1,1,1,1,12
35074,43698,39072,1,1,1,1,1,9
35486,42384,41070,1,1,1,1,1,26
36498,43107,41263,1,1,1,1,1,10
36493,43225,41181,1,1,1,1,1,9
36335,43115,41421,1,1,1,1,1,16
36830,42561,42184,1,1,1,1,1,10
36754,42628,42072,1,1,1,1,1,12
36230,41894,41080,1,1,1,1,1,21
36971,41450,41641,1,1,1,1,1,13
36678,41981,42030,1,1,1,1,1,63
36586,42055,42135,1,1,1,1,1,51
36815,41623,42083,1,1,1,1,1,35
36469,42054,42046,1,1,1,1,1,26
36760,42140,41812,1,1,1,1,1,21
36932,41965,41949,1,1,1,1,1,24
36180,42012,41949,1,1,1,1,1,15
36673,42041,42190,1,1,1,1,1,23
35460,41522,41334,1,1,1,1,1,13
35257,41326,42901,1,1,1,1,1,7
36620,41876,42877,1,1,1,1,1,31
37234,42075,43187,1,1,1,1,1,20
31338,40844,41128,1,1,1,1,1,16
33034,45508,41360,1,1,1,1,1,21
31640,45634,41446,1,1,1,1,1,17
31647,48222,42603,1,1,1,1,1,21
32797,48412,42856,1,1,1,1,1,19
31422,47950,43164,1,1,1,1,1,17
31928,47875,43625,1,1,1,1,1,47
33956,48879,42984,1,1,1,1,1,19
33722,48532,42886,1,1,1,1,1,20
33389,48158,43158,1,1,1,1,1,15
33114,47751,41216,1,1,1,1,1,47
33469,49833,41867,1,1,1,1,1,14
33884,49438,41580,1,1,1,1,1,35
33855,49305,41913,1,1,1,1,1,20
34223,49986,41769,1,1,1,1,1,13
33618,49918,41750,1,1,1,1,1,13
34070,49028,41616,1,1,1,1,1,47
34223,49212,41075,1,1,1,1,1,23
31350,48004,41371,1,1,1,1,1,12
31387,47745,40897,1,1,1,1,1,14
32232,47922,39143,1,1,1,1,1,47
31897,48287,40421,1,1,1,1,1,24
31986,48381,40234,1,1,1,1,1,22
31842,48719,40238,1,1,1,1,1,24
31739,49082,40186,1,1,1,1,1,18
32507,49231,40031,1,1,1,1,1,16
32255,48814,39937,1,1,1,1,1,17
32097,49173,40268,1,1,1,1,1,8
32348,48438,39509,1,1,1,1,1,16
31455,48752,39804,1,1,1,1,1,1
31588,49993,38639,1,1,1,1,1,5
32696,48836,38210,1,1,1,1,1,8
32471,48551,38074,1,1,1,1,1,47
32141,48461,39029,1,1,1,1,1,15
33257,49903,38578,1,1,1,1,1,18
33862,49873,38952,1,1,1,1,1,6
34061,49735,39738,1,1,1,1,1,8
32916,49564,39325,1,1,1,1,1,29
33016,49418,39311,1,1,1,1,1,7
33436,49202,40332,1,1,1,1,1,15
33148,49490,39936,1,1,1,1,1,3
34068,49717,40491,1,1,1,1,1,24
34315,45384,37926,1,1,1,1,1,3
35313,44307,39239,1,1,1,1,1,7
35850,44231,39965,1,1,1,1,1,7
35382,44855,39006,1,1,1,1,1,19
34478,45303,38019,1,1,1,1,1,19
35065,44722,38832,1,1,1,1,1,8
35154,45238,38498,1,1,1,1,1,10
34485,46352,38267,1,1,1,1,1,10
35034,45533,38058,1,1,1,1,1,25
37396,46306,39098,1,1,1,1,1,28
34488,49862,40158,1,1,1,1,1,4
36839,49663,41667,1,1,1,1,1,0
36744,49940,43033,1,1,1,1,1,12
37090,45546,43819,1,1,1,1,1,6
36302,49403,43831,1,1,1,1,1,35
36620,48835,45240,1,1,1,1,1,48
35953,49307,44680,1,1,1,1,1,20
37193,49734,45090,1,1,1,1,1,14
36973,48927,46374,1,1,1,1,1,23
36726,48455,46335,1,1,1,1,1,8
34835,48930,45484,1,1,1,1,1,6
35794,48931,45277,1,1,1,1,1,12
32880,47238,45082,1,1,1,1,1,21
33477,48113,45155,1,1,1,1,1,27
32820,47919,43936,1,1,1,1,1,8
33763,48322,44147,1,1,1,1,1,8
34229,48556,44226,1,1,1,1,1,3
32695,47989,44019,1,1,1,1,1,24
32796,48110,43836,1,1,1,1,1,23
32648,47929,44106,1,1,1,1,1,8
31438,47164,45226,1,1,1,1,1,19
32185,47564,45020,1,1,1,1,1,31
32236,47632,45088,1,1,1,1,1,24
32581,47227,45835,1,1,1,1,1,12
32535,47100,46160,1,1,1,1,1,13
31835,46922,46302,1,1,1,1,1,19
31349,47675,46073,1,1,1,1,1,21
31592,47738,45747,1,1,1,1,1,15
32228,47736,46331,1,1,1,1,1,20
31721,49094,46864,1,1,1,1,1,28
31890,48999,46836,1,1,1,1,1,21
33817,47698,46429,1,1,1,1,1,7
33393,48040,45553,1,1,1,1,1,34
34095,47221,45400,1,1,1,1,1,18
32833,47237,45822,1,1,1,1,1,24
32822,47283,46797,1,1,1,1,1,63
32852,47331,46492,1,1,1,1,1,50
33083,47286,46996,1,1,1,1,1,48
32848,47309,46956,1,1,1,1,1,41
32664,47417,46548,1,1,1,1,1,32
32565,47820,46824,1,1,1,1,1,28
32868,47643,46842,1,1,1,1,1,26
33006,47283,47210,1,1,1,1,1,25
32557,47670,46693,1,1,1,1,1,22
32914,47759,46764,1,1,1,1,1,19
32822,47191,46945,1,1,1,1,1,26
32733,47694,46851,1,1,1,1,1,14
33195,47244,46644,1,1,1,1,1,17
33307,46480,46581,1,1,1,1,1,22
31504,45942,46702,1,1,1,1,1,9
31491,46842,46312,1,1,1,1,1,22
31405,46616,46310,1,1,1,1,1,8
32747,44425,48802,1,1,1,1,1,19
